username,recency,frequency,monetary,cluster,umap_x,umap_y
myunus954,1749,2,803005.0,1,12.23638,12.097071
myunusbangde,886,4,435108.0,2,17.104315,-6.5552993
myunussuryyana02,1741,2,68714.0,1,-2.375772,17.230011
myusron728,430,2,192638.0,0,8.889613,-8.28112
myytemola,808,4,257177.0,2,16.621777,-6.7555304
myyuka.id,812,2,142030.0,0,7.247212,-1.9532659
mz.kamal_crewe02,1316,3,768500.0,4,17.071415,8.25881
mz.pandu,1555,3,256500.0,4,15.321843,7.3751593
mz.storeeid,1592,2,74160.0,1,-4.140727,12.191418
mz4_7jojer,175,2,100454.0,0,0.20429417,-7.434818
mzaky271,917,2,2036240.0,0,9.889193,-5.4376955
mzarians,1751,2,125900.0,1,6.141904,18.409824
mzauziturseno,1806,2,112290.0,1,4.8315306,18.98815
mzdira,1808,3,172959.0,4,15.051856,12.056632
mzeririnaldi,1751,4,255170.0,5,18.969627,7.0902915
mzulfani4321,1410,2,85600.0,1,-2.9474854,5.940433
mzzovxqea2,1723,4,996590.0,5,21.235443,6.856658
n..novia,1763,2,89652.0,1,0.38648802,17.877722
n.aliansah,723,2,130868.0,0,6.379177,-2.6905708
n.alini10,1720,2,146380.0,1,7.817414,17.336296
n.azizah18,1410,8,1093867.0,5,22.7182,2.72407
n.hasanaaa,1713,2,156380.0,1,8.606581,17.161196
n.kamilia101,1570,3,112700.0,4,12.568162,8.546829
n.miati,1464,2,211859.0,1,8.93771,7.2824016
n.nur.r.19,1664,2,129572.0,1,6.284787,16.275543
n.wahyu.w,1789,2,109140.0,1,4.333196,18.925947
n01yo5vgo2g4xj2j7uz26ixb_dzv,1643,2,213762.0,1,10.720718,14.488342
n03r_zhodix,1487,2,127138.0,1,3.9604921,7.0037007
n09032001,1579,2,165800.0,1,7.2979717,10.039636
n0dmkdu2w1,888,2,108200.0,0,3.3674023,-1.8546742
n0nna1231,1304,2,229690.0,1,9.405219,5.3709173
n0zjrsm6eh,1473,2,94582.0,1,-0.80609345,7.219166
n121xrk_8e,1372,3,126690.0,4,11.829748,6.040207
n1k11,1523,2,156560.0,1,6.3983884,8.101818
n1r0h,719,2,285911.0,0,10.447495,-4.410534
n1senli,1471,2,736000.0,1,11.513525,10.455524
n1zhfqvw4f,112,2,254993.0,0,10.162541,-7.0941696
n2egjieus7,115,2,227650.0,0,9.990618,-7.629331
n2jlfug9tx,1367,2,82400.0,1,-3.7465992,5.577253
n2ms7cz_1a,1681,2,74721.0,1,-1.5428383,16.5761
n2nagkaahh,741,2,118800.0,0,5.047048,-2.91832
n30phlsrvh,1575,2,79000.0,1,-3.0160198,10.7470875
n3j4ah,521,2,198907.0,0,9.061105,-7.7680864
n3n3ng.naom1,1564,2,80642.0,1,-2.8683739,10.27677
n3o1kssgu9,1715,2,76567.0,1,-1.2008021,17.126385
n3z58s1lsn,562,2,137151.0,0,5.341031,-7.8389297
n4dz5s7f8b,712,2,82680.0,0,-1.1697434,-1.9420049
n4n1knh,817,2,67111.0,0,-3.2626867,-1.6741385
n4n1suby4n1,1774,3,438692.0,4,18.299376,12.326758
n4qiml5exn,807,2,100176.0,0,1.9346796,-2.1483495
n4yl4abil,1436,2,137310.0,1,4.7878885,5.131685
n5hqvcn0ho,87,2,104436.0,0,0.7884009,-7.6738367
n6qhfk1p7x,1294,4,212544.0,5,17.74516,3.7422895
n6slhp_2la,1463,2,176130.0,1,7.386406,6.624235
n888l3hphf,741,2,270757.0,0,10.480756,-4.2302127
n_anaaaa,1370,11,1481707.0,5,23.054506,2.5070233
n_fitriiea86,1618,2,87929.0,1,0.31907192,15.9240265
n_izzah,1698,7,647995.0,5,22.288889,6.1088843
n_jadid,1571,2,118450.0,1,3.539597,9.914304
n_ngt6aa4i,621,2,177689.0,0,8.046982,-7.8606963
n_y5e4b0ou,696,2,166500.0,0,9.001692,-2.1345472
na.prtw,1795,2,158296.0,1,8.698182,18.6116
na.putri2017,1745,2,69454.0,1,-2.2873378,17.274904
na11071994,1642,5,796794.0,5,22.513868,5.527667
na_b1la,1581,2,127890.0,1,4.544232,9.8788185
na_nana3,1557,6,936763.0,5,22.624142,4.347117
naa_037,1308,2,155530.0,1,6.3873253,3.283752
naabiilaapermaataasari,1541,2,110000.0,1,2.2311685,9.1041975
naadanaaaa,1714,2,77178.0,1,-1.1099571,17.153137
naafiawalia1,1425,2,143582.0,1,5.3724737,4.910544
naamaanyaaapaa,1683,2,99520.0,1,2.477739,16.746132
naandnaand378,697,2,147848.0,0,7.785302,-2.3462865
naarendrakalashnikov,853,3,152906.0,3,13.604808,-4.3228974
naashpp,1700,7,453477.0,5,21.601679,5.836463
naathea,872,2,171000.0,0,9.146463,-1.431861
naazzahraaaa,1725,2,306200.0,1,12.402547,13.880307
nab_il25,567,2,65191.0,0,-3.2607496,-4.169042
nabalon,1627,2,84078.0,1,-0.21290785,16.018171
nabbilasaa,1576,2,163235.0,1,7.019013,10.002013
nabdil22,1401,2,245115.0,1,9.66565,7.1934967
nabeelaghea,1700,8,710279.0,5,22.383205,6.079014
nabellaputri20,1388,2,98880.0,1,-0.73648506,4.6447797
nabellaputrik20,1589,2,105730.0,1,1.960095,10.735272
nabielba,1720,2,119720.0,1,5.036008,17.73026
nabiilaa002,364,2,105304.0,0,1.4675348,-7.5729656
nabil.hayati,1538,2,159200.0,1,6.7114854,8.354206
nabil00761,180,3,185664.0,3,14.8363695,-4.2744737
nabila.3012,1575,3,227343.0,4,14.90809,7.282797
nabila.afri,1687,3,163623.0,4,15.000349,11.478634
nabila.alfi,619,2,144837.0,0,6.197023,-7.8465853
nabila.na,1799,2,63511.0,1,-2.8667018,17.238932
nabila070217,1568,10,1154773.0,5,23.00432,4.5711308
nabila190308,1761,2,94835.0,1,2.0688252,18.274626
nabila220700,1493,2,95643.0,1,-0.6511548,7.7306585
nabila8790,1692,2,190013.0,1,10.373496,15.935958
nabila_2605,1693,2,179185.0,1,9.671997,15.879653
nabila_fara09,1749,3,400885.0,4,18.239779,12.405444
nabila_fara_zahrani123,1749,6,619643.0,5,22.201498,6.251244
nabila_hidayah,1399,4,643560.0,5,19.3231,4.9562
nabilaa_anjani,1680,4,285551.0,5,19.14507,7.160438
nabilaaalthasyazeinnts,1510,5,257380.0,5,20.079857,4.0547137
nabilaadelia11,1706,3,285094.0,4,17.3832,12.861476
nabilaadwii324,1745,2,190312.0,1,10.8985,16.899572
nabilaagesputriana,1592,2,171396.0,1,7.557288,10.262844
nabilaaliviaaura,1582,3,121650.0,4,12.547983,8.036953
nabilaanabilaa508,1406,3,148800.0,4,12.395995,5.2948284
nabilaarmna,1593,3,198009.0,4,14.392774,7.1666303
nabilaarmuna,1764,3,181837.0,4,15.475245,12.344301
nabilaarmuna_,1511,11,1245349.0,5,22.882814,3.6031191
nabilabilaa24_,1714,2,179595.0,1,10.093114,16.701574
nabiladandina05101605,1508,2,110347.0,1,1.9729809,8.050395
nabilafajriani26,1683,2,104234.0,1,3.1686285,16.849106
nabilafatma29,1625,3,146258.0,4,14.592153,10.732102
nabilah.kn_shop,1680,2,220367.0,1,11.120748,14.819452
nabilah0801,1296,2,113094.0,1,1.285968,2.69129
nabilahafida03,1575,2,65920.0,1,-6.4409456,11.607776
nabilahnaufalia,1746,3,279337.0,4,17.338045,13.17422
nabilahpitrii,1630,3,168700.0,4,15.191615,11.293741
nabilahramadhan19,1572,2,143305.0,1,5.739988,9.722969
nabilahumaira1101,1750,3,140706.0,4,14.607711,11.407883
nabilamaya6729_,1582,2,204150.0,1,8.751139,10.077353
nabilanabila0801,1675,13,1568832.0,5,23.229734,5.655134
nabilapuspita05,1564,5,597859.0,5,22.01457,4.499286
nabilaputridewi_,1665,5,729674.0,5,22.42751,5.64639
nabilasalsabila2911,1751,2,183182.0,1,10.65365,17.12723
nabilasalwa04,792,2,111841.0,0,3.7613878,-2.5190854
nabilasulistyani______________,1689,3,306983.0,4,17.5876,12.642158
nabilatsabitahhh,1526,2,100492.0,1,0.5227797,8.583198
nabilaturuy21,1437,2,191945.0,1,8.19216,6.204783
nabilavaviola,1636,2,75750.0,1,-1.4750587,15.93282
nabileeeolshop,1402,2,253510.0,1,9.896108,7.5700207
nabilfwd,1586,2,71094.0,1,-5.0166545,12.567431
nabilhidayatt,1558,2,65900.0,1,-6.3683853,11.500844
nabilhrmwn,1678,2,99708.0,1,2.532075,16.676159
nabilla.15,1560,4,154361.0,5,17.278059,5.3646927
nabilla_wulann,1424,2,83112.0,1,-3.0318515,6.5473623
nabillaauliaap,1670,10,1027645.0,5,22.880808,5.6564803
nabillafitriannisa,1563,9,689750.0,5,22.223776,4.3527646
nabillanovianaanggradhini,1623,3,254387.0,4,16.895403,12.079149
nabillasilkaadelia27,1432,2,108386.0,1,1.1628348,5.4191585
nabilmuthahar,770,2,126620.0,0,5.9964814,-2.5246477
nabilrifqi14,910,2,114150.0,0,4.5210767,-1.5560366
nabilrindaaaa_,859,3,168524.0,3,13.774968,-3.9390981
nabilsalman123,1565,3,165000.0,4,13.556618,7.0819182
nabilzaenalarifin,1315,2,151688.0,1,5.9475126,3.216664
nabilzein99,1498,3,167890.0,4,13.356128,6.0247574
nabiraditaa,1761,2,131100.0,1,6.7149987,18.50534
nabiyah_putri74,1569,2,116000.0,1,3.2297227,9.918872
nabylapriliana,1305,2,88925.0,1,-2.8156402,4.3217363
nabyoli,1747,2,263600.0,1,12.410635,14.798144
naci2009,349,2,117521.0,0,2.9223309,-8.124232
nacia.8,1734,3,318550.0,4,17.680122,13.008106
nad_hijab89,1701,2,105750.0,1,3.3446906,17.3462
nad_nadputri,1620,2,116905.0,1,4.57001,15.757687
nada2709,606,2,90808.0,0,-0.93599045,-5.942389
nada_shop_21,1372,4,15555431.0,5,23.709389,2.8215003
nadaaaa7,1409,3,153676.0,4,12.586594,5.1759377
nadaaini_19,1777,5,382880.0,5,21.569435,6.124209
nadaascdatm,1407,2,96445.0,1,-1.0903363,5.216918
nadaayusoraya,1413,8,612386.0,5,21.607077,2.6441803
nadafajriah890,751,2,56080.0,0,-4.83903,-1.8205075
nadahardianti,1564,2,104232.0,1,1.5992445,10.129235
nadalailiyah92,830,2,163877.0,0,8.841165,-1.5425869
nadanadiasari,885,2,270000.0,0,10.393897,-4.309105
nadaptk28_,911,4,150435.0,2,15.903319,-7.051895
nadautami20,1507,3,111000.0,4,12.068298,7.252207
nadda_mel,1515,10,388682.0,5,20.878311,3.591124
naddyal.lia,1776,2,81123.0,1,-0.36477786,17.749218
nadea.zdy,1729,2,121160.0,1,5.1720643,17.8604
nadeen10,1808,2,116382.0,1,5.0136895,18.998907
nadelatahir.,1564,2,238050.0,1,9.669206,10.015677
nadeliene,1449,3,213000.0,4,14.425293,5.479922
nadha_kailas,1373,4,239764.0,5,17.927965,4.0926166
nadhiadellia.co,1761,7,548740.0,5,22.052347,6.2457895
nadhiarmdhni,776,2,50920.0,0,-5.2885065,-1.651763
nadhif211099,1359,3,184450.0,4,13.405714,4.4746394
nadhifa123,912,3,366594.0,3,15.519854,-2.418219
nadhifa_id,758,2,132949.0,0,6.721744,-2.4873216
nadhifalfata,1321,2,71050.0,1,-5.8694534,6.701448
nadhir4_store,1633,2,117494.0,1,4.7461634,15.860872
nadhiraputrikinanti,1697,4,203240.0,5,18.284494,6.4972167
nadhirasalsabila,1301,10,718302.0,5,21.937864,2.0239322
nadi9ubanq,1565,2,115000.0,1,3.1680365,9.922841
nadi_dd,1535,2,70040.0,1,-5.4894495,9.274277
nadia15putri,1711,2,69175.0,1,-2.3649185,16.991304
nadia270404,1657,8,670732.0,5,22.320786,5.5678263
nadia__nuroktaviani27,1680,3,225430.0,4,16.266428,12.121827
nadia_bela09,1642,8,490224.0,5,21.658861,5.427919
nadia_genjieh,1478,2,121000.0,1,3.3426712,6.87965
nadia_khusnul23,1496,8,585212.0,5,21.70643,3.4661977
nadia_purba1,859,2,111304.0,0,3.8254445,-1.9434828
nadia_tantri12,1671,3,260555.0,4,16.981224,12.391955
nadia_ulfa10,1397,2,232452.0,1,9.429795,6.814216
nadiaa_agustinaa,1589,3,133000.0,4,12.786319,7.668488
nadiaa_id,1760,2,209312.0,1,11.667049,16.51677
nadiaaasafitri_123.,1570,2,124630.0,1,4.276961,9.68843
nadiaaftari_,1676,7,429143.0,5,21.551445,5.6868634
nadiaasaputrii13,1534,3,232211.0,4,14.893495,6.59696
nadiaaskiatun,1757,2,94765.0,1,2.0367384,18.221138
nadiaauliakhasanah,1375,3,153319.0,4,12.493107,5.007733
nadiaaurora,1763,2,107302.0,1,3.7699473,18.612873
nadiaazz_,1709,3,356960.0,4,17.973783,12.478941
nadiadinar,1590,4,294204.0,5,18.746325,5.872733
nadiafebrion,1680,2,144425.0,1,7.5482664,16.466307
nadiafebryana2,1733,2,112112.0,1,4.385229,18.069935
nadiainsania,842,2,138100.0,0,6.9454193,-1.8665878
nadiakhaerani_584,1803,3,522642.0,4,18.345074,12.196209
nadiakhairunnisa579,862,2,105818.0,0,2.9064095,-1.9393508
nadiakisti_,1504,2,219224.0,1,9.12806,8.16958
nadialasa01,1544,2,148573.0,1,6.0443215,8.890259
nadialestari2,1746,2,181435.0,1,10.522186,17.117727
nadiamarseli03,1775,2,915715.0,1,12.231879,12.08375
nadiankr,1319,2,147375.0,1,5.632573,3.192801
nadianlevirosa,1425,2,69018.0,1,-5.7421646,7.9610586
nadianrwlyh,1811,2,121269.0,1,6.012291,18.939857
nadianz.23,1316,4,216140.0,5,17.7367,3.7189357
nadiaparwati,1306,2,99376.0,1,-1.0879401,3.5378823
nadiapitalokaa,730,3,193063.0,3,14.238153,-3.5919712
nadiaputri63_,1559,4,286210.0,5,18.596674,5.695342
nadiaqilaaa12,1750,2,149210.0,1,8.168332,18.170828
nadiara14,1336,2,135445.0,1,4.3729315,3.1317077
nadiarena08,1561,2,195102.0,1,8.467846,9.769227
nadiasafitri3,1790,2,118728.0,1,5.341121,18.890337
nadiasalsabila006,682,2,102064.0,0,2.0594614,-2.9173605
nadiasaul585,1421,2,127206.0,1,3.913492,4.913873
nadiasuci_,1621,2,154170.0,1,7.8720946,15.204527
nadiauliramadahani,1652,4,200835.0,5,18.20325,6.3794107
nadiavebryana01,1685,2,72115.0,1,-2.0023234,16.569826
nadiee_,1710,2,182529.0,1,10.187914,16.560774
nadien_ningsih,1781,2,77309.0,1,-1.0576736,17.683052
nadif678,1694,2,139060.0,1,7.263383,16.92317
nadif_kicheng,1398,2,83250.0,1,-3.5288925,5.853226
nadifa.qs01,1605,2,69300.0,1,-5.292009,12.668825
nadifaa15,1443,2,76170.0,1,-4.4760284,7.741415
nadifoioi682,741,5,285378.0,2,16.928673,-6.6648626
nadikarynn,1343,2,120230.0,1,2.6189075,3.240935
nadila0122,1420,2,144130.0,1,5.4166512,4.8552785
nadilaalyafitri,1751,2,185063.0,1,10.716869,17.099081
nadiladesiirawati,1618,3,277965.0,4,17.282778,12.183916
nadiladwifitriani04,784,2,52000.0,0,-5.1919312,-1.7008728
nadilahputritriana08,1767,3,125535.0,4,13.928591,10.509496
nadilaintanpertiwi,1583,2,79928.0,1,-2.7963433,10.715568
nadilanissaardhani,1550,10,472603.0,5,21.369879,4.2623672
nadilaputrirosandi,1788,2,154380.0,1,8.624358,18.555122
nadilatl1,1513,2,123663.0,1,3.737366,7.893682
nadilla.karunia,1441,2,223000.0,1,9.205413,7.0937886
nadilla0124,1632,2,223655.0,1,10.892735,14.294338
nadilla1402,1313,2,158620.0,1,6.567352,3.3387313
nadinafalyaaa,731,2,88658.0,0,-0.20640698,-2.1806753
nadinecantika_,1361,2,107920.0,1,0.8069882,3.7368615
nadinecantikamukti,1407,3,190929.0,4,13.818855,4.8517947
nadinginting_2101,1348,5,186540.0,5,17.50959,3.7751744
nadinsilviarachmawati,1427,3,1093448.0,4,17.135757,8.416551
nadinthrift,1559,3,113858.0,4,12.551441,8.491745
nadipratama58,1496,2,107650.0,1,1.5843341,7.668934
nadira_indiraa,1659,2,73996.0,1,-1.8466043,16.1336
nadira_nazla,1714,2,199020.0,1,10.856339,16.154432
nadiraaa___,1543,2,73517.0,1,-4.351463,9.482826
nadiraaputri29,1683,3,1114998.0,4,17.898195,10.38393
nadiraayunda27,877,2,124304.0,0,5.758899,-1.734329
nadiranursyafaazkia,748,3,79201.0,3,13.526528,-6.071986
nadiraos_tuban,1395,4,395674.0,5,18.863806,4.615008
nadirashop04,1541,8,951237.0,5,22.681162,4.0608153
nadiraurada,1450,2,106450.0,1,0.94863206,5.987138
nadisatrianwar,1742,2,82747.0,1,-0.17071442,17.576948
nadiserkal,1658,2,143750.0,1,7.3338237,15.980469
nadiva0105,1526,2,90010.0,1,-1.3249028,8.904695
nadiya_arina08,1654,4,397583.0,5,19.969473,7.0276413
nadiyaerii,1596,2,87143.0,1,-1.5696605,10.419942
nadiyah_khairiyah8910,1690,3,333690.0,4,17.838608,12.463456
nadiyahma30_,1511,2,319000.0,1,10.60159,9.579369
nadiyatulhanifah,1442,2,118640.0,1,2.7714763,5.546447
nadiyutttt,1529,7,442502.0,5,21.132854,3.6633427
nadlifatuz_zahroh,1498,6,688502.0,5,21.912273,3.447823
nadlynefazzura_ala,621,2,108600.0,0,1.994059,-6.8439827
nadra3105,1588,4,316098.0,5,18.84154,5.888175
nadya0078,1502,3,180640.0,4,13.728531,6.0696774
nadya03111,1741,3,452348.0,4,18.27563,12.218843
nadya1103,1310,2,107060.0,1,0.51007736,2.9624498
nadya12hahabb,1364,2,165830.0,1,7.1548414,4.1599536
nadya_erawati,860,2,69387.0,0,-3.0872262,-1.5895618
nadya_khanzaro,913,2,127164.0,0,6.030988,-1.5725642
nadya_limu123,1395,3,431570.0,4,16.711138,7.513882
nadyaa_99,1404,2,143400.0,1,5.3153453,4.522196
nadyaaacntq,1327,2,77363.0,1,-4.9862795,5.8472543
nadyaandriani1234,1658,2,191300.0,1,9.960784,14.969149
nadyaaryasani25,1463,2,169145.0,1,7.1548896,6.4964223
nadyaaseptiaadt,1814,2,103428.0,1,3.5690064,19.044008
nadyaaurelia26,1407,3,255702.0,4,15.176308,5.40272
nadyadamanik_24,1782,2,136800.0,1,7.075226,18.630606
nadyadya28,1561,2,521180.0,1,11.458368,10.874317
nadyafatikasari,1465,2,136640.0,1,4.7930293,5.849322
nadyaismania1,1732,2,76215.0,1,-1.2131088,17.356688
nadyamillenia,1315,2,125500.0,1,3.3412619,2.7802954
nadyamuts,1378,2,111136.0,1,1.2393233,3.9651966
nadyanisrinahidayati,1427,3,200000.0,4,14.115789,5.0719028
nadyanugraha_2,1784,2,219150.0,1,12.088674,16.42805
nadyaputripratiwi,1686,2,200505.0,1,10.564059,15.362677
nadyarachmania,1746,2,186202.0,1,10.690942,17.045279
nadyarosanda,1630,3,318270.0,4,17.577883,12.173105
nadyarsdi,1726,2,103120.0,1,3.151866,17.817476
nadyasafitri066,1591,2,82400.0,1,-2.3542986,10.589977
nadyasalsabillah07,1756,2,118132.0,1,5.1997137,18.523623
nadyastephaniepascalia,1805,2,177164.0,1,10.701994,17.793514
nadyavni,142,2,75989.0,0,-3.065015,-4.960018
nadyawati57,1462,4,306500.0,5,18.510168,4.896216
nadyawd25,1759,2,248750.0,1,12.401937,15.3176155
nadyra87,1382,2,174000.0,1,7.446636,4.5580764
nadzeva,1394,3,226190.0,4,14.643036,4.9871726
nadzifaa14,1674,5,256783.0,5,20.582987,5.0831103
naela2504,1384,2,125000.0,1,3.2401552,4.032864
naellaid0607,1765,2,133526.0,1,7.024487,18.55365
naely24,1789,2,268866.0,1,12.600405,15.001393
naestyeenaestyee,626,2,95573.0,0,-0.000519865,-6.2446074
naevhy,1541,2,144000.0,1,5.6848297,8.771211
naf0305,1464,3,87500.0,4,11.64788,6.989026
nafa0909,1738,2,114702.0,1,4.7662697,18.166039
nafaaaaa2003,1566,5,718920.0,5,22.121542,4.5310607
nafaazzura19,910,2,156960.0,0,8.400588,-1.3579016
nafahatul_ilahiyah,1748,2,96304.0,1,2.044831,18.044878
nafalzahylutfi,755,2,65600.0,0,-3.6860056,-1.7628264
nafaridwani345,1657,2,94185.0,1,1.5188335,16.245152
nafasaulianhaq01,513,5,560328.0,2,18.042418,-6.692491
naffisaa333,1574,2,65273.0,1,-6.5933137,11.2466
nafi_1326,1588,2,53680.0,1,-6.972393,9.675116
nafiaaliyayasmin01,1795,2,51216.0,1,-3.1029074,17.069714
nafiah_almiftah28,1684,2,194510.0,1,10.344047,15.421318
nafiahnanaa,1646,2,85450.0,1,-0.014940575,16.188105
nafiahsyifa,1492,4,233807.0,5,17.956377,4.8790917
nafian17,1296,2,69677.0,1,-6.0138583,6.832945
nafidaaaaa,1714,4,293230.0,5,19.280544,7.2868156
nafiez99,1521,2,216140.0,1,8.89883,8.70467
nafiinas,1779,2,207069.0,1,11.673793,16.910437
nafis_dern12,1741,2,199379.0,1,11.154355,16.665108
nafisa.kalila,921,2,60520.0,0,-4.3983183,-1.7417629
nafisa_182,407,3,259511.0,3,15.558075,-3.359315
nafisaalikanasa,773,3,104608.0,3,13.396967,-5.5060434
nafisaferliansyah,1542,3,124933.0,4,12.434418,7.5413184
nafisafisaa,1653,8,1338237.0,5,23.161245,5.491254
nafisahasim,1750,2,302903.0,1,12.549775,14.016787
nafisahlabibulmahmudah,1564,2,57359.0,1,-6.8935065,9.986055
nafisahnuradiba,1428,2,119480.0,1,2.6772647,5.1469364
nafisatulmunawaroh18,1722,2,74560.0,1,-1.4862639,17.152407
nafisfirly,1751,2,149190.0,1,8.159041,18.19661
nafisha_88,694,2,118168.0,0,4.836813,-3.0656722
nafissyauqi_store,1463,2,77000.0,1,-4.2812304,7.8569274
nafiszrq,1326,2,127500.0,1,3.5658114,2.926489
nafiza6,1683,15,1397833.0,5,23.19992,5.7131352
nafizaazdkiya,1324,5,270418.0,5,19.716011,2.88016
nafizadiana,1388,20,1428599.0,5,23.037247,2.6251967
nafizfadhila,1344,3,850440.0,4,17.106049,8.345092
nafysalifatul,1675,2,101954.0,1,2.7515335,16.6725
nafzaafra23,1593,11,1283815.0,5,23.118961,4.704801
nagamasa_yamada,738,3,129480.0,3,13.52038,-4.977977
naghytayuna,1365,2,81500.0,1,-3.8096561,5.599078
nagisarinchan26,1294,3,143137.0,4,12.120484,5.050221
nagitha21,1538,2,78275.0,1,-3.8983545,9.449466
nahaeti,1686,2,160041.0,1,8.6154585,16.295633
nahahsbv12,1539,5,279130.0,5,20.251331,4.1693616
nahdah05,1719,4,688697.0,5,20.75432,7.090143
nahdan33,1483,2,247000.0,1,9.690036,8.401103
nahdiyah23,1681,3,177540.0,4,15.273224,11.659392
nahdziyanafisatul,707,2,233363.0,0,10.68335,-3.4104726
nahelpuyra,732,2,119961.0,0,5.1528525,-2.9737122
nahla180720,333,2,842433.0,0,9.979993,-5.498794
nahlaku_laku,1573,2,105000.0,1,1.679226,10.283507
nahnah216,724,2,164840.0,0,8.935824,-2.0887775
nahuceaomi,1529,7,856750.0,5,22.43179,3.8423388
nahzasabela,214,2,77920.0,0,-2.864111,-5.181582
nahzersyahfiar,1683,3,197590.0,4,15.866895,12.017483
naidadwi_,1532,2,75297.0,1,-4.2151766,9.408079
naifahutami,1720,2,119886.0,1,5.0444527,17.735466
naifatulanisa,1559,5,449031.0,5,21.310965,4.4628615
naifatur,800,2,154025.0,0,8.177806,-1.8486817
naik_pitam,1307,2,437700.0,1,11.115358,9.587552
nail.anfasa,1664,2,338300.0,1,12.055608,13.337685
naila.84,1824,3,276000.0,4,17.052069,13.341738
naila_dinata,1293,3,204970.0,4,14.056826,4.3961525
naila_eka_safara,409,2,83088.0,0,-1.8515012,-5.9106665
naila_fitri18,1455,2,98850.0,1,-0.20294374,6.6847615
naila_najwa03,914,2,90762.0,0,0.42477864,-1.5496272
naila_official06,1601,2,100940.0,1,1.1527905,10.928256
naila_rh01,1317,6,802679.0,5,22.084005,2.081677
naila_z.f,1668,3,234290.0,4,16.566387,12.198817
nailabahkalia019,1512,2,63860.0,1,-6.1668553,9.151574
nailadiniyah1,1798,2,145264.0,1,8.094775,18.709803
nailaghefira898,717,2,161399.0,0,8.737108,-2.1290886
nailagustiana19,1523,2,120010.0,1,3.3624167,8.23136
nailahalifah987,494,3,303417.0,3,15.661948,-3.0223315
nailahanastasia,1749,2,75700.0,1,-1.351729,17.468798
nailahhbalqis,1556,2,95172.0,1,-0.19467694,9.80782
nailamaya_,1672,3,257910.0,4,16.948778,12.387844
nailamutakin,1589,2,74029.0,1,-4.141502,12.173172
nailarahmawati08,1775,3,530830.0,4,18.341852,12.187897
nailarochvika,1348,2,93000.0,1,-1.9506071,4.4382896
nailash,1630,3,119951.0,4,13.726149,10.032238
nailaturm7717,1390,3,201078.0,4,14.1061325,4.8671374
nailazubaidah,841,3,323274.0,3,15.29115,-2.4950113
nailinnisa,761,2,88682.0,0,-0.11129169,-2.1373086
nailir_,1319,3,256070.0,4,15.071174,4.9157987
nailissc,558,2,232744.0,0,9.679678,-7.2808785
naillyrohmah,1795,2,104648.0,1,3.6765711,18.990316
nailulfadilah01,1419,2,79516.0,1,-4.061184,6.5007944
nailulfiqri,1461,2,104579.0,1,0.6799388,6.38699
nailullatief,1697,2,165827.0,1,9.161782,16.584612
nailunnazri,1562,2,165000.0,1,7.169307,9.81838
nailysy,1525,2,136996.0,1,4.9690056,8.179952
naim0210,1318,5,354080.0,5,20.303017,2.5050337
naimatul.khoiroh,693,2,103690.0,0,2.3717203,-3.0054376
naimfahlevi,1359,3,235949.0,4,14.798187,4.9048386
naimhusna263,738,2,125396.0,0,5.8756633,-2.7428136
naina_04,1683,2,203537.0,1,10.612066,15.276346
nainanurprastiti,1741,2,85448.0,1,0.120717116,17.664211
naira_sanum,1321,2,103105.0,1,-0.16308214,3.203159
nairanaiya,1665,3,281368.0,4,17.181847,12.380709
nairasakinah20,1650,2,66434.0,1,-2.9960687,16.222576
nairatuzzahro,1570,3,183710.0,4,14.0910225,7.036865
naishara,1668,7,931730.0,5,22.774672,5.706517
naisyaaz__,1542,2,96990.0,1,0.14342344,9.048973
naiyaa5,1627,7,604684.0,5,22.187065,5.271958
najeema.hijab,1589,3,110145.0,4,12.649338,8.732464
najibhusin,704,2,143650.0,0,7.588038,-2.3984075
najibulalbab30,1796,2,97973.0,1,2.562224,18.707443
najla_chanyah06,1685,2,127713.0,1,6.0339622,16.824444
najlha,771,3,100365.0,3,13.413709,-5.5765824
najmaalya.id,854,4,742318.0,2,18.045227,-6.209801
najmaar_,1720,7,271365.0,5,20.632544,5.1767325
najmiafina_19,1475,3,244110.0,4,14.8617,5.8739853
najmifalahil,489,2,81460.0,0,-2.1198092,-5.3921056
najwa.store38,1303,2,76668.0,1,-5.0264153,5.8643494
najwa_sybil,1514,2,187510.0,1,7.990183,8.404509
najwaastri,1657,2,63900.0,1,-3.1262183,16.43399
najwakhokishah,1713,2,59685.0,1,-3.1320992,16.995708
najwaputrianjani15,1534,4,189855.0,5,17.521332,5.0443797
najwasaffa073,1588,2,173215.0,1,7.6201982,10.251897
najwasalsabila1609,1518,4,230894.0,5,17.984539,5.1144342
nakecim,733,2,168750.0,0,9.136312,-2.0523176
